#Measurements from IMU
#Number of channels: 9
#Number of samples: 2283
#Frequency: 200.000 Hz
#Unit system: SI

#Time	Roll	Pitch	Yaw	Angular velocity X	Angular velocity Y	Angular velocity Z	Linear acceleration X	Linear acceleration Y	Linear acceleration Z
9.405	0.001	0.050	0.047	-0.051	0.174	0.038	0.414	-0.032	-0.500
9.410	0.001	0.051	0.047	-0.017	0.156	-0.040	0.441	-0.009	-0.500
9.415	0.001	0.051	0.047	0.056	0.200	0.064	0.446	-0.004	-0.500
9.420	0.001	0.052	0.047	0.042	0.230	-0.090	0.472	-0.000	-0.500
9.425	0.001	0.053	0.047	-0.029	0.192	-0.093	0.471	-0.017	-0.500
9.430	0.001	0.054	0.047	-0.026	0.165	0.205	0.471	-0.022	-0.500
9.435	0.001	0.055	0.048	-0.088	0.201	0.065	0.488	-0.024	-0.500
9.440	0.001	0.056	0.048	0.108	0.117	0.058	0.500	-0.012	-0.500
9.445	0.001	0.057	0.048	0.022	0.102	-0.175	0.500	0.003	-0.500
9.450	0.001	0.058	0.048	0.024	0.168	0.103	0.500	-0.005	-0.500
9.455	0.001	0.059	0.048	-0.002	0.206	-0.050	0.500	-0.018	-0.500
9.460	0.001	0.060	0.048	0.003	0.083	0.008	0.500	-0.022	-0.500
9.465	0.002	0.061	0.048	-0.007	0.179	0.018	0.500	-0.007	-0.500
9.470	0.002	0.062	0.048	-0.007	0.231	0.081	0.500	-0.037	-0.500
9.475	0.002	0.063	0.048	0.019	0.163	0.150	0.500	-0.014	-0.500
9.480	0.002	0.064	0.048	-0.018	0.148	-0.024	0.500	-0.020	-0.500
9.485	0.002	0.065	0.048	0.049	0.079	-0.079	0.500	-0.017	-0.500
9.490	0.002	0.066	0.048	-0.022	0.204	0.109	0.500	-0.012	-0.500
9.495	0.002	0.067	0.048	-0.006	0.259	-0.106	0.500	-0.025	-0.500
9.500	0.002	0.068	0.048	0.034	0.309	-0.138	0.500	-0.019	-0.500
9.505	0.002	0.069	0.048	0.015	0.191	-0.030	0.500	-0.033	-0.500
9.510	0.002	0.070	0.049	0.035	0.220	0.108	0.500	-0.008	-0.500
9.515	0.002	0.071	0.049	-0.014	0.140	-0.091	0.500	-0.008	-0.500
9.520	0.002	0.072	0.049	-0.055	0.249	-0.025	0.500	-0.036	-0.500
9.525	0.002	0.074	0.049	0.052	0.170	0.119	0.500	-0.008	-0.500
9.530	0.002	0.075	0.049	0.033	0.211	0.081	0.500	-0.009	-0.500
9.535	0.002	0.076	0.049	-0.074	0.229	-0.129	0.500	-0.039	-0.500
9.540	0.002	0.077	0.049	0.052	0.244	-0.243	0.500	-0.025	-0.500
9.545	0.002	0.078	0.049	0.057	0.166	-0.020	0.500	-0.017	-0.500
9.550	0.002	0.079	0.049	-0.110	0.235	0.102	0.500	-0.031	-0.500
9.555	0.002	0.080	0.049	0.083	0.142	0.276	0.500	-0.023	-0.500
9.560	0.002	0.081	0.049	0.051	0.277	0.008	0.500	-0.000	-0.500
9.565	0.002	0.082	0.049	0.005	0.260	-0.071	0.500	-0.030	-0.500
9.570	0.002	0.083	0.049	0.022	0.189	0.193	0.500	-0.021	-0.500
9.575	0.002	0.084	0.049	-0.027	0.161	0.010	0.500	-0.037	-0.500
9.580	0.002	0.085	0.049	0.000	0.152	0.064	0.500	-0.047	-0.500
9.585	0.002	0.086	0.050	-0.012	0.253	-0.034	0.500	-0.028	-0.500
9.590	0.002	0.087	0.050	0.024	0.155	0.144	0.500	-0.009	-0.500
9.595	0.002	0.088	0.050	-0.044	0.189	0.030	0.500	-0.034	-0.500
9.600	0.002	0.089	0.050	0.054	0.210	0.016	0.500	-0.017	-0.500
9.605	0.002	0.090	0.050	-0.018	0.111	0.233	0.500	-0.029	-0.500
9.610	0.002	0.091	0.050	0.038	0.229	0.114	0.500	-0.027	-0.500
9.615	0.002	0.092	0.050	0.036	0.206	-0.028	0.500	-0.015	-0.500
9.620	0.002	0.093	0.050	-0.061	0.252	-0.015	0.500	-0.033	-0.500
9.625	0.002	0.094	0.050	-0.027	0.200	0.172	0.500	-0.035	-0.500
9.630	0.002	0.095	0.050	-0.034	0.212	-0.062	0.500	-0.031	-0.500
9.635	0.002	0.096	0.050	-0.057	0.150	0.067	0.500	-0.015	-0.500
9.640	0.002	0.097	0.050	0.012	0.226	-0.027	0.500	-0.012	-0.500
9.645	0.002	0.098	0.050	0.062	0.176	-0.061	0.500	-0.026	-0.500
9.650	0.002	0.099	0.050	-0.090	0.254	-0.024	0.500	-0.023	-0.500
9.655	0.002	0.100	0.050	0.032	0.117	-0.043	0.500	-0.016	-0.500
9.660	0.002	0.101	0.051	-0.094	0.191	-0.007	0.500	-0.011	-0.500
9.665	0.002	0.102	0.051	0.025	0.223	-0.063	0.500	-0.012	-0.500
9.670	0.002	0.103	0.051	0.004	0.165	0.051	0.500	-0.017	-0.500
9.675	0.002	0.104	0.051	0.062	0.227	0.053	0.500	-0.017	-0.500
9.680	0.002	0.105	0.051	-0.194	0.224	0.145	0.500	-0.039	-0.500
9.685	0.002	0.106	0.051	-0.006	0.211	0.064	0.500	-0.022	-0.500
9.690	0.002	0.107	0.051	-0.018	0.284	0.061	0.500	-0.013	-0.500
9.695	0.002	0.108	0.051	-0.058	0.239	0.062	0.500	-0.029	-0.500
9.700	0.002	0.109	0.051	-0.045	0.276	0.000	0.500	-0.022	-0.500
9.705	0.002	0.110	0.051	0.006	0.218	0.005	0.500	-0.033	-0.500
9.710	0.002	0.111	0.051	-0.025	0.163	-0.038	0.500	-0.035	-0.500
9.715	0.002	0.112	0.051	0.080	0.218	0.081	0.500	-0.036	-0.500
9.720	0.002	0.113	0.051	-0.002	0.228	0.246	0.500	-0.031	-0.500
9.725	0.002	0.114	0.051	0.048	0.243	0.013	0.500	-0.025	-0.500
9.730	0.002	0.115	0.051	0.053	0.222	-0.074	0.500	-0.030	-0.500
9.735	0.002	0.116	0.052	-0.086	0.291	-0.161	0.500	-0.025	-0.500
9.740	0.002	0.116	0.052	0.015	0.193	0.107	0.500	-0.026	-0.500
9.745	0.002	0.117	0.052	-0.017	0.223	-0.055	0.500	-0.034	-0.500
9.750	0.002	0.118	0.052	0.004	0.242	-0.025	0.500	-0.029	-0.500
9.755	0.002	0.119	0.052	-0.107	0.233	0.107	0.500	-0.038	-0.500
9.760	0.002	0.120	0.052	-0.010	0.125	-0.087	0.500	-0.032	-0.500
9.765	0.002	0.121	0.052	-0.049	0.171	0.035	0.500	-0.018	-0.500
9.770	0.002	0.122	0.052	0.036	0.076	-0.174	0.500	-0.029	-0.500
9.775	0.002	0.123	0.052	-0.016	0.152	-0.035	0.500	-0.033	-0.500
9.780	0.002	0.124	0.052	-0.046	0.164	-0.115	0.500	-0.032	-0.500
9.785	0.002	0.125	0.052	0.046	0.117	-0.202	0.500	-0.013	-0.500
9.790	0.002	0.125	0.052	-0.012	0.275	0.022	0.500	-0.031	-0.500
9.795	0.002	0.126	0.052	0.054	0.096	0.006	0.500	-0.029	-0.500
9.800	0.002	0.127	0.052	0.002	0.161	-0.097	0.500	-0.033	-0.500
9.805	0.002	0.128	0.053	0.044	0.137	0.135	0.500	-0.021	-0.500
9.810	0.002	0.129	0.053	0.026	0.137	-0.094	0.500	-0.037	-0.500
9.815	0.002	0.130	0.053	-0.082	0.216	-0.088	0.500	-0.036	-0.500
9.820	0.002	0.131	0.053	-0.032	0.206	0.028	0.500	-0.017	-0.500
9.825	0.002	0.131	0.053	-0.047	0.056	0.141	0.500	-0.016	-0.500
9.830	0.002	0.132	0.053	0.002	0.123	0.123	0.500	-0.029	-0.500
9.835	0.002	0.133	0.053	-0.012	0.093	0.115	0.500	-0.023	-0.500
9.840	0.002	0.134	0.053	-0.097	0.206	0.056	0.500	-0.031	-0.500
9.845	0.002	0.135	0.053	0.015	0.036	0.076	0.500	-0.023	-0.500
9.850	0.002	0.135	0.053	-0.004	0.158	0.017	0.500	-0.013	-0.500
9.855	0.002	0.136	0.053	0.010	0.223	0.028	0.500	-0.040	-0.500
9.860	0.002	0.137	0.053	0.093	0.065	0.228	0.500	-0.037	-0.500
9.865	0.002	0.138	0.053	-0.020	0.160	0.035	0.500	-0.027	-0.500
9.870	0.002	0.138	0.053	0.018	0.134	0.010	0.500	-0.023	-0.500
9.875	0.002	0.139	0.053	-0.025	0.136	-0.116	0.500	-0.014	-0.500
9.880	0.002	0.140	0.054	0.013	0.101	0.021	0.500	-0.050	-0.500
9.885	0.002	0.141	0.054	0.057	0.165	-0.012	0.500	-0.033	-0.500
9.890	0.002	0.141	0.054	-0.059	0.145	0.288	0.500	-0.034	-0.500
9.895	0.002	0.142	0.054	-0.066	0.241	-0.032	0.500	-0.021	-0.500
9.900	0.002	0.143	0.054	-0.010	0.151	0.067	0.500	-0.041	-0.500
9.905	0.002	0.144	0.054	-0.082	0.100	0.109	0.500	-0.012	-0.500
9.910	0.002	0.144	0.054	0.081	0.104	0.127	0.500	-0.020	-0.500
9.915	0.002	0.145	0.054	-0.005	0.149	0.056	0.500	-0.013	-0.500
9.920	0.002	0.146	0.054	-0.005	0.071	0.022	0.500	-0.017	-0.500
9.925	0.002	0.146	0.054	0.006	0.003	-0.067	0.500	-0.017	-0.500
9.930	0.002	0.147	0.054	0.049	0.119	-0.086	0.500	-0.017	-0.500
9.935	0.002	0.148	0.054	-0.000	0.097	0.124	0.500	-0.046	-0.500
9.940	0.002	0.148	0.054	-0.054	0.139	-0.003	0.500	-0.037	-0.500
9.945	0.002	0.149	0.054	0.019	0.070	0.029	0.500	-0.042	-0.500
9.950	0.002	0.149	0.054	-0.041	0.010	-0.044	0.500	-0.033	-0.500
9.955	0.002	0.150	0.055	-0.042	0.122	-0.046	0.500	-0.035	-0.500
9.960	0.002	0.151	0.055	0.001	0.086	0.076	0.500	-0.042	-0.500
9.965	0.002	0.151	0.055	0.026	0.140	0.053	0.500	-0.011	-0.500
9.970	0.002	0.152	0.055	-0.104	0.100	-0.116	0.500	-0.011	-0.500
9.975	0.002	0.152	0.055	-0.028	0.184	-0.007	0.500	-0.024	-0.500
9.980	0.002	0.153	0.055	-0.036	0.140	-0.055	0.500	-0.013	-0.500
9.985	0.002	0.153	0.055	0.007	0.204	-0.066	0.500	-0.009	-0.500
9.990	0.002	0.154	0.055	-0.040	0.044	0.003	0.500	-0.029	-0.500
9.995	0.002	0.154	0.055	0.007	0.184	0.154	0.500	-0.022	-0.500
10.000	0.002	0.155	0.055	-0.045	0.019	0.137	0.500	-0.037	-0.500
10.005	0.002	0.155	0.055	0.014	0.116	-0.045	0.500	-0.036	-0.500
10.010	0.002	0.156	0.055	0.006	0.136	-0.088	0.500	-0.018	-0.500
10.015	0.002	0.156	0.055	-0.041	0.062	0.098	0.500	-0.023	-0.500
10.020	0.002	0.157	0.055	0.037	0.123	-0.081	0.500	-0.021	-0.500
10.025	0.002	0.157	0.055	0.046	0.126	-0.075	0.500	-0.023	-0.500
10.030	0.002	0.158	0.056	0.019	0.147	-0.023	0.500	-0.024	-0.500
10.035	0.002	0.158	0.056	0.026	0.149	-0.069	0.500	-0.014	-0.500
10.040	0.002	0.159	0.056	-0.008	0.025	-0.003	0.500	-0.023	-0.500
10.045	0.002	0.159	0.056	-0.004	0.073	-0.000	0.500	-0.008	-0.500
10.050	0.002	0.159	0.056	-0.019	0.049	0.092	0.500	-0.019	-0.500
10.055	0.002	0.160	0.056	-0.129	0.063	-0.093	0.500	-0.023	-0.500
10.060	0.002	0.160	0.056	-0.066	0.065	0.096	0.500	-0.015	-0.500
10.065	0.002	0.161	0.056	-0.000	0.080	0.118	0.500	-0.015	-0.500
10.070	0.002	0.161	0.056	0.021	0.085	0.084	0.500	-0.024	-0.500
10.075	0.002	0.161	0.056	0.019	-0.021	-0.038	0.500	-0.030	-0.500
10.080	0.002	0.162	0.056	-0.087	0.074	-0.137	0.500	-0.019	-0.500
10.085	0.002	0.162	0.056	0.001	0.102	-0.004	0.500	-0.032	-0.500
10.090	0.002	0.162	0.056	0.077	0.170	-0.060	0.500	-0.009	-0.500
10.095	0.002	0.163	0.056	0.001	0.083	-0.026	0.500	-0.018	-0.500
10.100	0.002	0.163	0.056	-0.004	0.063	0.038	0.500	-0.028	-0.500
10.105	0.002	0.163	0.057	-0.095	0.152	0.039	0.500	-0.015	-0.500
10.110	0.002	0.163	0.057	0.060	0.031	0.171	0.500	-0.021	-0.500
10.115	0.002	0.164	0.057	0.002	-0.017	-0.067	0.500	-0.024	-0.500
10.120	0.002	0.164	0.057	-0.048	0.071	-0.080	0.500	-0.020	-0.500
10.125	0.002	0.164	0.057	-0.009	-0.051	0.121	0.500	-0.003	-0.500
10.130	0.002	0.164	0.057	0.028	0.001	-0.084	0.500	-0.016	-0.500
10.135	0.002	0.164	0.057	-0.037	-0.018	0.176	0.500	-0.001	-0.500
10.140	0.002	0.165	0.057	0.010	0.018	-0.034	0.500	-0.029	-0.500
10.145	0.002	0.165	0.057	0.034	0.032	-0.013	0.500	-0.007	-0.500
10.150	0.002	0.165	0.057	-0.022	0.011	-0.004	0.500	-0.027	-0.500
10.155	0.002	0.165	0.057	-0.015	0.053	-0.040	0.500	-0.012	-0.500
10.160	0.001	0.165	0.057	-0.001	0.030	0.022	0.500	-0.049	-0.500
10.165	0.001	0.165	0.057	0.000	0.006	0.035	0.500	-0.033	-0.500
10.170	0.001	0.165	0.057	0.002	0.106	0.072	0.500	-0.025	-0.500
10.175	0.001	0.166	0.057	-0.036	0.048	-0.066	0.500	-0.006	-0.500
10.180	0.001	0.166	0.058	-0.027	-0.019	0.079	0.500	-0.002	-0.500
10.185	0.001	0.166	0.058	0.005	-0.011	-0.049	0.500	-0.018	-0.500
10.190	0.001	0.166	0.058	0.034	0.052	0.010	0.500	-0.030	-0.500
10.195	0.001	0.166	0.058	0.007	0.034	0.096	0.500	-0.019	-0.500
10.200	0.001	0.166	0.058	0.005	0.084	0.170	0.500	-0.024	-0.500
10.205	0.001	0.166	0.058	-0.072	0.012	0.072	0.500	-0.029	-0.500
10.210	0.001	0.166	0.058	-0.078	-0.067	-0.071	0.500	-0.014	-0.500
10.215	0.001	0.166	0.058	0.038	0.026	0.063	0.500	-0.003	-0.500
10.220	0.001	0.166	0.058	-0.048	-0.039	-0.128	0.500	-0.029	-0.500
10.225	0.001	0.166	0.058	0.021	0.008	-0.034	0.500	-0.012	-0.500
10.230	0.001	0.166	0.058	0.012	-0.007	0.136	0.500	-0.004	-0.500
10.235	0.001	0.166	0.058	-0.008	-0.009	-0.013	0.500	-0.001	-0.500
10.240	0.001	0.166	0.058	0.018	0.034	0.069	0.500	-0.017	-0.500
10.245	0.001	0.166	0.058	-0.131	-0.047	0.207	0.500	-0.004	-0.500
10.250	0.001	0.166	0.058	-0.044	-0.071	0.054	0.500	-0.005	-0.500
10.255	0.001	0.165	0.058	-0.046	-0.026	0.101	0.500	-0.029	-0.500
10.260	0.001	0.165	0.059	0.045	-0.012	-0.207	0.500	-0.009	-0.500
10.265	0.001	0.165	0.059	-0.107	-0.055	-0.042	0.500	-0.009	-0.500
10.270	0.001	0.165	0.059	0.034	-0.015	0.208	0.500	-0.019	-0.500
10.275	0.001	0.165	0.059	0.052	0.021	0.114	0.500	-0.018	-0.500
10.280	0.001	0.165	0.059	0.041	-0.012	0.166	0.500	-0.023	-0.500
10.285	0.001	0.165	0.059	-0.017	0.017	0.200	0.500	-0.009	-0.500
10.290	0.001	0.164	0.059	-0.106	-0.027	0.143	0.500	-0.013	-0.500
10.295	0.001	0.164	0.059	0.021	-0.011	0.013	0.500	-0.009	-0.500
10.300	0.001	0.164	0.059	-0.045	0.004	-0.034	0.500	-0.017	-0.500
10.305	0.001	0.164	0.059	0.045	-0.059	-0.188	0.500	0.002	-0.500
10.310	0.001	0.164	0.059	-0.090	-0.126	0.095	0.500	-0.008	-0.500
10.315	0.001	0.163	0.059	-0.002	-0.147	-0.116	0.500	-0.013	-0.500
10.320	0.001	0.163	0.059	-0.080	-0.007	-0.054	0.500	-0.008	-0.500
10.325	0.001	0.163	0.059	0.043	-0.099	-0.006	0.500	-0.016	-0.500
10.330	0.001	0.162	0.059	-0.039	-0.030	0.083	0.500	-0.002	-0.500
10.335	0.001	0.162	0.060	0.079	-0.071	0.069	0.500	-0.002	-0.500
10.340	0.001	0.162	0.060	0.023	-0.043	0.001	0.500	-0.008	-0.500
10.345	0.001	0.161	0.060	-0.032	-0.177	-0.014	0.500	-0.001	-0.500
10.350	0.001	0.161	0.060	0.044	-0.105	0.098	0.500	-0.004	-0.500
10.355	0.001	0.161	0.060	-0.113	-0.180	-0.117	0.500	-0.013	-0.500
10.360	0.001	0.160	0.060	-0.033	-0.115	0.047	0.500	0.007	-0.500
10.365	0.001	0.160	0.060	-0.098	-0.133	0.187	0.500	-0.007	-0.500
10.370	0.000	0.160	0.060	0.004	-0.107	0.020	0.500	0.014	-0.500
10.375	0.000	0.159	0.060	0.048	-0.066	-0.023	0.500	-0.025	-0.500
10.380	0.000	0.159	0.060	-0.054	-0.013	0.057	0.500	0.005	-0.500
10.385	0.000	0.158	0.060	-0.007	-0.138	0.106	0.500	0.011	-0.500
10.390	0.000	0.158	0.060	0.043	-0.101	-0.183	0.500	0.009	-0.500
10.395	0.000	0.158	0.060	0.080	-0.108	-0.034	0.500	-0.007	-0.500
10.400	0.000	0.157	0.060	0.085	-0.082	-0.159	0.500	-0.006	-0.500
10.405	0.000	0.157	0.060	0.065	-0.158	0.071	0.500	0.003	-0.500
10.410	0.000	0.156	0.061	0.063	-0.158	0.032	0.500	0.004	-0.500
10.415	0.000	0.156	0.061	0.017	-0.085	-0.002	0.500	-0.008	-0.500
10.420	0.000	0.155	0.061	-0.005	-0.062	0.171	0.500	0.016	-0.500
10.425	0.000	0.155	0.061	-0.029	-0.086	-0.000	0.500	0.002	-0.500
10.430	0.000	0.154	0.061	0.003	-0.025	-0.185	0.500	0.002	-0.500
10.435	0.000	0.153	0.061	0.053	-0.121	0.026	0.500	0.009	-0.500
10.440	0.000	0.153	0.061	0.040	-0.113	0.083	0.500	-0.001	-0.500
10.445	0.000	0.152	0.061	0.076	-0.065	0.077	0.500	-0.005	-0.500
10.450	0.000	0.152	0.061	-0.055	-0.068	0.109	0.500	-0.011	-0.500
10.455	0.000	0.151	0.061	-0.005	-0.106	0.186	0.500	-0.016	-0.500
10.460	0.000	0.151	0.061	-0.059	-0.138	-0.036	0.500	0.006	-0.500
10.465	-0.000	0.150	0.061	-0.014	-0.136	-0.014	0.500	-0.013	-0.500
10.470	-0.000	0.149	0.061	-0.027	-0.214	-0.029	0.500	0.027	-0.500
10.475	-0.000	0.149	0.061	0.013	-0.104	-0.095	0.500	0.033	-0.500
10.480	-0.000	0.148	0.062	-0.065	-0.101	0.060	0.500	-0.003	-0.500
10.485	-0.000	0.147	0.062	-0.059	-0.097	0.170	0.500	0.014	-0.500
10.490	-0.000	0.147	0.062	0.051	-0.142	-0.048	0.500	0.012	-0.500
10.495	-0.000	0.146	0.062	0.002	-0.157	0.194	0.500	-0.005	-0.500
10.500	-0.000	0.145	0.062	-0.013	-0.107	-0.045	0.500	-0.003	-0.500
10.505	-0.000	0.145	0.062	0.134	-0.122	-0.110	0.500	-0.019	-0.500
10.510	-0.000	0.144	0.062	-0.043	-0.079	-0.079	0.500	-0.003	-0.500
10.515	-0.000	0.143	0.062	-0.004	-0.162	0.112	0.500	0.028	-0.500
10.520	-0.000	0.143	0.062	0.030	-0.113	-0.170	0.500	-0.008	-0.500
10.525	-0.000	0.142	0.062	-0.004	-0.151	0.040	0.500	-0.004	-0.500
10.530	-0.000	0.141	0.062	0.006	-0.225	0.135	0.500	0.011	-0.500
10.535	-0.000	0.140	0.062	-0.088	-0.121	-0.097	0.500	0.018	-0.500
10.540	-0.000	0.140	0.062	0.061	-0.122	0.007	0.500	-0.000	-0.500
10.545	-0.000	0.139	0.062	-0.144	-0.171	-0.093	0.500	0.004	-0.500
10.550	-0.000	0.138	0.062	0.021	-0.160	-0.003	0.500	-0.005	-0.500
10.555	-0.000	0.137	0.063	-0.003	-0.160	0.030	0.500	0.003	-0.500
10.560	-0.000	0.136	0.063	0.060	-0.238	-0.230	0.500	-0.002	-0.500
10.565	-0.001	0.136	0.063	-0.010	-0.188	0.058	0.500	0.003	-0.500
10.570	-0.001	0.135	0.063	0.018	-0.239	-0.052	0.500	0.016	-0.500
10.575	-0.001	0.134	0.063	0.018	-0.172	0.004	0.500	0.002	-0.500
10.580	-0.001	0.133	0.063	-0.001	-0.158	0.004	0.500	0.031	-0.500
10.585	-0.001	0.132	0.063	0.008	-0.153	0.127	0.500	0.004	-0.500
10.590	-0.001	0.131	0.063	-0.004	-0.139	-0.011	0.500	0.006	-0.500
10.595	-0.001	0.130	0.063	-0.012	-0.217	-0.081	0.500	0.012	-0.500
10.600	-0.001	0.130	0.063	0.028	-0.186	0.011	0.500	0.011	-0.500
10.605	-0.001	0.129	0.063	0.024	-0.237	-0.139	0.500	0.008	-0.500
10.610	-0.001	0.128	0.063	0.016	-0.121	0.013	0.500	0.021	-0.500
10.615	-0.001	0.127	0.063	0.076	-0.303	0.027	0.500	0.031	-0.500
10.620	-0.001	0.126	0.063	-0.101	-0.140	-0.036	0.500	0.015	-0.500
10.625	-0.001	0.125	0.063	-0.023	-0.227	0.116	0.500	0.009	-0.500
10.630	-0.001	0.124	0.064	-0.006	-0.154	0.045	0.500	0.023	-0.500
10.635	-0.001	0.123	0.064	-0.074	-0.201	-0.028	0.500	0.019	-0.500
10.640	-0.001	0.122	0.064	-0.068	-0.200	0.058	0.500	0.007	-0.500
10.645	-0.001	0.121	0.064	0.059	-0.212	-0.046	0.500	-0.004	-0.500
10.650	-0.001	0.120	0.064	0.047	-0.095	0.012	0.500	0.002	-0.500
10.655	-0.001	0.119	0.064	-0.067	-0.270	-0.056	0.500	0.017	-0.500
10.660	-0.001	0.119	0.064	0.003	-0.131	0.013	0.500	0.001	-0.500
10.665	-0.001	0.118	0.064	0.038	-0.168	-0.083	0.500	0.024	-0.500
10.670	-0.001	0.117	0.064	0.022	-0.211	0.223	0.500	0.018	-0.500
10.675	-0.001	0.116	0.064	-0.015	-0.250	-0.084	0.500	0.025	-0.500
10.680	-0.001	0.115	0.064	0.014	-0.206	0.037	0.500	0.013	-0.500
10.685	-0.001	0.114	0.064	-0.024	-0.243	0.023	0.500	0.006	-0.500
10.690	-0.001	0.113	0.064	-0.021	-0.204	0.115	0.500	0.027	-0.500
10.695	-0.001	0.112	0.064	0.107	-0.250	0.006	0.500	0.018	-0.500
10.700	-0.001	0.111	0.065	0.048	-0.109	0.041	0.500	0.031	-0.500
10.705	-0.001	0.110	0.065	-0.018	-0.170	0.081	0.500	0.016	-0.500
10.710	-0.001	0.109	0.065	-0.001	-0.184	-0.010	0.500	0.032	-0.500
10.715	-0.001	0.108	0.065	0.012	-0.171	-0.069	0.500	0.016	-0.500
10.720	-0.001	0.107	0.065	0.003	-0.194	0.028	0.500	0.018	-0.500
10.725	-0.001	0.106	0.065	-0.060	-0.117	0.201	0.500	0.028	-0.500
10.730	-0.001	0.105	0.065	0.056	-0.220	-0.106	0.500	0.011	-0.500
10.735	-0.001	0.104	0.065	-0.051	-0.228	-0.014	0.500	0.025	-0.500
10.740	-0.001	0.102	0.065	0.067	-0.190	-0.037	0.500	0.009	-0.500
10.745	-0.001	0.101	0.065	0.020	-0.177	0.011	0.500	0.016	-0.500
10.750	-0.001	0.100	0.065	0.019	-0.279	0.058	0.500	0.031	-0.500
10.755	-0.001	0.099	0.065	-0.038	-0.191	-0.034	0.500	0.029	-0.500
10.760	-0.001	0.098	0.065	0.013	-0.234	-0.106	0.500	0.020	-0.500
10.765	-0.001	0.097	0.065	0.041	-0.245	-0.008	0.500	0.028	-0.500
10.770	-0.001	0.096	0.066	0.037	-0.236	0.042	0.500	0.016	-0.500
10.775	-0.001	0.095	0.066	0.033	-0.237	-0.001	0.500	0.016	-0.500
10.780	-0.001	0.094	0.066	0.040	-0.309	0.027	0.500	0.024	-0.500
10.785	-0.001	0.093	0.066	0.048	-0.205	0.094	0.500	0.019	-0.500
10.790	-0.001	0.092	0.066	-0.085	-0.177	-0.078	0.500	0.015	-0.500
10.795	-0.001	0.091	0.066	0.093	-0.285	0.005	0.500	0.008	-0.500
10.800	-0.001	0.090	0.066	0.081	-0.183	0.042	0.500	0.007	-0.500
10.805	-0.001	0.089	0.066	-0.001	-0.269	-0.006	0.500	0.019	-0.500
10.810	-0.001	0.088	0.066	0.011	-0.195	0.062	0.500	0.030	-0.500
10.815	-0.001	0.087	0.066	0.093	-0.278	-0.023	0.500	0.031	-0.500
10.820	-0.001	0.086	0.066	-0.028	-0.191	0.091	0.500	0.033	-0.500
10.825	-0.001	0.084	0.066	-0.021	-0.209	-0.108	0.500	0.013	-0.500
10.830	-0.001	0.083	0.066	-0.024	-0.183	-0.003	0.500	0.045	-0.500
10.835	-0.001	0.082	0.066	0.075	-0.253	0.014	0.500	0.016	-0.500
10.840	-0.001	0.081	0.066	0.038	-0.262	-0.056	0.500	0.013	-0.500
10.845	-0.001	0.080	0.067	-0.001	-0.244	0.037	0.500	0.017	-0.500
10.850	-0.001	0.079	0.067	0.016	-0.260	0.125	0.500	0.039	-0.500
10.855	-0.002	0.078	0.067	-0.033	-0.219	-0.097	0.500	0.021	-0.500
10.860	-0.002	0.077	0.067	-0.123	-0.218	0.029	0.500	0.021	-0.500
10.865	-0.002	0.076	0.067	0.039	-0.220	0.135	0.500	0.032	-0.500
10.870	-0.002	0.075	0.067	-0.043	-0.226	-0.043	0.500	0.005	-0.500
10.875	-0.002	0.074	0.067	0.020	-0.185	-0.017	0.500	0.022	-0.500
10.880	-0.002	0.073	0.067	-0.091	-0.141	0.032	0.500	0.000	-0.500
10.885	-0.002	0.072	0.067	0.067	-0.215	0.116	0.500	0.017	-0.500
10.890	-0.002	0.071	0.067	-0.010	-0.194	-0.025	0.500	0.018	-0.500
10.895	-0.002	0.069	0.067	0.004	-0.227	0.011	0.500	0.011	-0.500
10.900	-0.002	0.068	0.067	-0.049	-0.227	-0.022	0.500	0.032	-0.500
10.905	-0.002	0.067	0.067	-0.010	-0.184	-0.052	0.500	-0.002	-0.500
10.910	-0.002	0.066	0.067	-0.083	-0.179	0.002	0.500	0.029	-0.500
10.915	-0.002	0.065	0.068	0.025	-0.188	-0.016	0.500	0.022	-0.500
10.920	-0.002	0.064	0.068	-0.036	-0.155	0.072	0.500	0.019	-0.500
10.925	-0.002	0.063	0.068	0.002	-0.310	-0.074	0.500	0.024	-0.500
10.930	-0.002	0.062	0.068	-0.054	-0.185	-0.017	0.500	0.024	-0.500
10.935	-0.002	0.061	0.068	0.056	-0.311	-0.031	0.500	0.046	-0.500
10.940	-0.002	0.060	0.068	-0.073	-0.284	0.094	0.500	0.031	-0.500
10.945	-0.002	0.059	0.068	-0.015	-0.263	0.050	0.500	0.018	-0.500
10.950	-0.002	0.058	0.068	-0.079	-0.218	0.023	0.500	0.019	-0.500
10.955	-0.002	0.057	0.068	-0.131	-0.260	0.049	0.492	0.037	-0.500
10.960	-0.002	0.056	0.068	-0.011	-0.225	-0.048	0.467	0.012	-0.500
10.965	-0.002	0.055	0.068	-0.044	-0.197	0.086	0.465	0.009	-0.500
10.970	-0.002	0.054	0.068	0.055	-0.151	0.095	0.441	0.024	-0.500
10.975	-0.002	0.053	0.068	-0.089	-0.126	-0.049	0.477	0.025	-0.500
10.980	-0.002	0.052	0.069	-0.086	-0.169	-0.050	0.435	0.015	-0.500
10.985	-0.002	0.051	0.069	-0.025	-0.219	0.062	0.397	0.045	-0.500
10.990	-0.002	0.050	0.069	0.019	-0.190	-0.069	0.390	0.009	-0.500
10.995	-0.002	0.049	0.069	0.031	-0.176	-0.016	0.386	0.002	-0.500
